0,0,0,0,0,0,17.549999237060547,0,1,0,27,1,0,1987,1
0,1,0,0,0,0,20.649999618530273,0,1,0,28,1,0,1988,1
0,0,0,0,0,0,16.030000686645508,0,1,0,29,1,0,1989,1
1,0,1,0,0,0,8.819999694824219,0,0,1,39,1,1,1986,1
1,0,1,0,0,0,6.860000133514404,0,0,1,40,1,1,1987,1
1,0,1,0,0,0,7.880000114440918,0,0,1,41,1,1,1988,1
1,0,1,0,0,0,9.010000228881836,0,0,1,42,1,1,1989,1
1,1,0,0,0,0,2.1600000858306885,0,1,0,23,1,1,1986,1
1,0,0,0,0,0,3.5,0,1,0,24,1,1,1987,1
1,0,1,0,0,0,5.289999961853027,0,1,0,25,1,1,1988,1
1,0,1,0,0,0,7.289999961853027,0,1,0,26,1,1,1989,1
1,0,0,0,0,0,15.539999961853027,0,1,0,33,1,1,1986,1
1,0,0,0,0,0,9.319999694824219,0,1,0,34,1,1,1987,1
1,0,0,0,0,0,10.229999542236328,0,1,0,35,1,1,1988,1
1,0,0,0,0,0,12.3100004196167,0,1,0,36,1,1,1989,1
1,0,0,0,0,0,2.950000047683716,0,1,0,24,1,1,1986,1
0,1,0,0,0,0,6.480000019073486,0,1,0,25,1,1,1987,1
0,0,0,0,0,0,8.930000305175781,0,1,0,26,1,0,1988,1
0,0,1,0,0,0,6.519999980926514,0,1,0,27,1,0,1989,1
1,0,0,0,0,0,9.739999771118164,0,1,0,34,1,1,1986,1
1,0,0,0,0,0,13.369999885559082,0,1,0,35,1,1,1987,1
1,0,0,0,0,0,11.579999923706055,0,1,0,36,1,1,1988,1
1,0,0,0,0,0,11.15999984741211,0,1,0,37,1,1,1989,1
1,0,1,0,0,0,15.640000343322754,0,1,0,31,1,1,1986,1
1,0,1,0,0,0,16.18000030517578,0,1,0,32,1,1,1987,1
1,0,1,0,0,0,17.420000076293945,0,1,0,33,1,1,1988,1
1,0,0,0,0,0,16.959999084472656,0,1,0,34,1,1,1989,1
1,0,1,0,0,0,3.3499999046325684,0,1,0,25,0,0,1986,1
1,0,1,0,0,0,5.599999904632568,0,1,0,26,0,1,1987,1
1,1,0,0,0,0,7.019999980926514,0,1,0,27,0,1,1988,1
1,0,0,0,0,0,8.600000381469727,0,1,0,28,0,1,1989,1
1,0,1,0,0,0,3.299999952316284,1,0,0,31,0,1,1986,1
1,0,1,0,0,0,4.110000133514404,1,0,0,32,0,1,1987,1
1,1,0,0,0,0,4.110000133514404,1,0,0,33,0,1,1988,1
1,0,0,0,0,0,5.699999809265137,1,0,0,34,0,1,1989,1
1,0,1,0,1,1,8.239999771118164,1,0,0,27,0,1,1986,1
